run,cell,objective_version,split_sha256,input_sha256,n_val,n_epochs,cfg_features,cfg_splits,cfg_csv,cfg_fold,cfg_seed,cfg_freeze_epochs,cfg_unfrozen_epochs,cfg_n_layers,cfg_hidden_dim,cfg_embed_dim,cfg_cls_n_layers,cfg_cls_hidden_dim,cfg_reg_n_layers,cfg_reg_hidden_dim,cfg_head_norm,cfg_dropout,cfg_head_lr,cfg_head_lr_unfrozen,cfg_trunk_lr,cfg_lr_schedule,cfg_eta_min,cfg_weight_decay,cfg_trunk_weight_decay,cfg_batch_size,cfg_num_workers,cfg_weights,cfg_pprop_norm,cfg_w_cls,cfg_w_pair,cfg_w_std,cfg_huber_delta,cfg_w_vic,cfg_vic_gamma,cfg_w_cov,cfg_subset,cfg_out,cfg_outputs_root,cfg_sweep_id,cfg_wandb_project,cfg_wandb_entity,cfg_wandb_group,cfg_wandb_tags,cfg_no_wandb,cfg_assert_schedule,cfg_save_checkpoint,cfg_epochs,val/n,val/n_positive,val/pearson_balanced,val/spearman_balanced,val/mae_balanced,val/mae_ref_balanced,val/mae_skill_balanced,val/r2_balanced,val/ap_balanced,val/base_rate_balanced,val/pearson_uniform,val/spearman_uniform,val/mae_uniform,val/mae_ref_uniform,val/mae_skill_uniform,val/r2_uniform,val/ap_uniform,val/base_rate_uniform,val/ap_star,val/pearson_star,val/mae_skill_star,val/goal_term_cls,val/goal_term_reg,val/goal_metric,val/group_edge,val/n_group_lt,val/n_group_ge,val/pearson_group_lt,val/spearman_group_lt,val/mae_group_lt,val/pearson_group_ge,val/spearman_group_ge,val/mae_group_ge,val/ef_p3.5_top0.001,val/ef_p3.5_top0.01,val/ef_p4.0_top0.001,val/ef_p4.0_top0.01,val/ef_p5.0_top0.001,val/ef_p5.0_top0.01,val/emb_effective_rank,val/emb_top1_share,val/emb_min_std,val/emb_dim,val/cls,val/huber,val/pair,val/std,val/loss,val/pair_eval_k,val/vic,val/pred_std,val/mse,emb_effective_rank,emb_top1_share,emb_min_std,emb_dim,emb_trace,emb_std_p5,emb_std_p25,emb_std_p50,emb_std_p75,emb_std_p95,emb_std_max,n_dims_below_0.1,n_dims_below_0.5,n_dims_below_gamma,tanimoto_spearman,pred_tanimoto_spearman,scalarness,tanimoto_partial,knn20_jaccard,n_readout
outputs/rank_v1/D_w3/fold0_seed1,D_w3,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,1,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,0.5,1.0,,outputs/rank_v1/D_w3/fold0_seed1,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8461645807937692,0.9062137589656313,0.6252334069695804,1.6574867154945245,0.6227822515108141,0.6486760069593387,0.932299360557257,0.499999988248474,0.8696793743844435,0.8790761263171009,0.319240827926586,0.7239266817401713,0.5590149721250826,0.7470125668969347,0.30382712172934834,0.009698926028719681,0.30382712172934834,0.8579219775891064,0.5908986118179483,0.30382712172934834,0.7244102947035274,1.0282374164328756,3.5,65653,643,0.8688950763619583,0.8772025539311953,0.3131878135275575,0.45121981194236754,0.34646959965777396,0.9372790150796511,82.79579622036853,32.96846184340466,231.03151515151515,51.996862745098035,602.6909090909091,74.99547511312218,23.329585389955113,0.08833949268288889,0.45475901507199135,32,0.47725629806518555,0.40186482667922974,0.5128411054611206,0.09597812592983246,4.657826520885528,4096,0.04335101693868637,0.7967362999916077,0.18900722830600342,23.329585389955113,0.08833949268288889,0.45475901507199135,32,8.44525146484375,0.47542935609817505,0.5018298625946045,0.5087639689445496,0.5172310471534729,0.5648607611656189,0.614478349685669,0,8,8,0.16526778040779716,0.0724507416910822,0.31701127888560127,0.15003881501356395,0.07185439825114123,5000
outputs/rank_v1/D_w3/fold0_seed2,D_w3,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,2,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,0.5,1.0,,outputs/rank_v1/D_w3/fold0_seed2,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8478164423566615,0.9069415166368381,0.6345832525597687,1.6574867154945245,0.6171412738168247,0.6383352538136876,0.932225765845775,0.499999988248474,0.8701817111223191,0.8793147895913658,0.31582895786643594,0.7239266817401713,0.5637279771105439,0.750393959229485,0.2845902124793115,0.009698926028719681,0.2845902124793115,0.8589990767394904,0.5904346254636843,0.2845902124793115,0.7247168511015873,1.009307063580899,3.5,65653,643,0.8696693717360141,0.8774698284845622,0.3095234966635358,0.45988490522357756,0.3443470051131031,0.9596430237357945,71.86050237994252,34.83460119303135,170.76242424242423,54.49671191553544,502.2424242424243,79.995173453997,29.70650827264563,0.06652613276666906,0.49240770720722044,32,0.5171289443969727,0.415141761302948,0.512885570526123,0.11597856879234314,4.615505032156408,4096,0.01356122549623251,0.7908636927604675,0.18648098585691653,29.70650827264563,0.06652613276666906,0.49240770720722044,32,9.573188781738281,0.51410973072052,0.5236148834228516,0.5361044406890869,0.553508460521698,0.613166332244873,0.6448925137519836,0,1,1,0.16272797725175553,0.07312819576641111,0.27247004419514176,0.1484182478464311,0.09268678632073302,5000
outputs/rank_v1/E_w10/fold0_seed0,E_w10,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,0,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,10.0,0.5,1.0,,outputs/rank_v1/E_w10/fold0_seed0,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8470475770302797,0.9068918621829801,0.6486030120223477,1.6574867154945245,0.6086828292745431,0.6322598449774482,0.931302585706618,0.499999988248474,0.8689891969985021,0.877446399564994,0.3187827804591305,0.7239266817401713,0.5596476984480776,0.7475339448150442,0.2749596215101333,0.009698926028719681,0.2749596215101333,0.8580183870143909,0.5841652638613104,0.2749596215101333,0.7210918254378507,0.996051446947984,3.5,65653,643,0.868713804668202,0.8755321957317891,0.31225841762331624,0.4468503908014048,0.3403788567378282,0.9849476222316282,68.73613271124935,31.72436894365355,160.71757575757576,49.99698340874811,502.2424242424243,74.99547511312218,30.697204479654467,0.04896469113598298,0.5079138709930279,32,0.531111478805542,0.42393162846565247,0.5139321088790894,0.12941330671310425,4.661747320687771,4096,0.005349600687623024,0.7908308506011963,0.1886177062100119,30.697204479654467,0.04896469113598298,0.5079138709930279,32,9.701930046081543,0.5183671712875366,0.5274814367294312,0.5451959371566772,0.5646628737449646,0.5972762703895569,0.6294755935668945,0,0,0,0.14375562149976873,0.07087596709724205,0.25088861670571416,0.13013592042681887,0.09371038466053476,5000
outputs/rank_v1/E_w10/fold0_seed1,E_w10,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,1,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,10.0,0.5,1.0,,outputs/rank_v1/E_w10/fold0_seed1,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8483262562638008,0.9090028124128544,0.6199943413093977,1.6574867154945245,0.6259431007720522,0.6553051707566248,0.9319276284736857,0.499999988248474,0.8701544768892557,0.8789851592806328,0.3226283909720618,0.7239266817401713,0.5543355437645573,0.7450061830723096,0.30263011319328736,0.009698926028719681,0.30263011319328736,0.8592403665765282,0.5901393222683047,0.30263011319328736,0.7246898444224165,1.027319957615704,3.5,65653,643,0.8693495234381016,0.8770511471758531,0.3167460248545495,0.4532279321223516,0.33369065379484575,0.9232426720187679,82.79579622036853,34.83460119303135,215.9642424242424,52.496832579185515,652.9151515151516,79.995173453997,30.363238703594803,0.051686782132648657,0.4100432404149903,32,0.46195417642593384,0.39745399355888367,0.5126219391822815,0.10351119935512543,4.607719302369654,4096,0.008679840713739395,0.7933536767959595,0.19050620017570852,30.363238703594803,0.051686782132648657,0.4100432404149903,32,9.849472999572754,0.5050106048583984,0.531133770942688,0.5424686074256897,0.5661579966545105,0.6337082386016846,0.6819069981575012,0,2,2,0.09865550182404786,0.07199844220801659,0.2328990510422614,0.0842026280825044,0.09228910717433314,5000
outputs/rank_v1/E_w10/fold0_seed2,E_w10,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,2,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,10.0,0.5,1.0,,outputs/rank_v1/E_w10/fold0_seed2,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8477543502493278,0.9077034448049727,0.642069344115238,1.6574867154945245,0.6126247419583865,0.6351250617083155,0.9309794177214259,0.499999988248474,0.8703352205837289,0.879070436482072,0.31586128107951034,0.7239266817401713,0.5636833272670037,0.7514581044274925,0.29306618806858276,0.009698926028719681,0.29306618806858276,0.8590447854165284,0.588154034612695,0.29306618806858276,0.7235994100146117,1.0166655980831945,3.5,65653,643,0.8698427235725292,0.8771990811753673,0.3094083726174492,0.46702016464816926,0.34973170610570475,0.9747303312501232,71.86050237994252,34.36806635562468,170.76242424242423,53.99674208144796,602.6909090909091,79.995173453997,30.729441659618924,0.04801375873957991,0.5032878620268838,32,0.5138375759124756,0.42056167125701904,0.5057415962219238,0.12002229690551758,4.582128038865328,4096,0.0053621698170900345,0.7867635488510132,0.18568596164593687,30.729441659618924,0.04801375873957991,0.5032878620268838,32,9.699405670166016,0.5183889269828796,0.5319280028343201,0.546151340007782,0.5589648485183716,0.5948349833488464,0.6122046113014221,0,0,0,0.1547633846663047,0.07368966986070148,0.22553704863957824,0.14179709403229462,0.09817565972529216,5000
outputs/rank_v1/F_w3_g1/fold0_seed0,F_w3_g1,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,0,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,1.0,1.0,,outputs/rank_v1/F_w3_g1/fold0_seed0,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.849981999179287,0.9096073390960311,0.6297577434931104,1.6574867154945245,0.6200526148378709,0.6483506863389554,0.9306835795072396,0.499999988248474,0.8695992082169997,0.8784569294861215,0.32026660658727263,0.7239266817401713,0.5575980072769008,0.7461504957565228,0.28585962037181595,0.009698926028719681,0.28585962037181595,0.8597906036981433,0.5888253110573858,0.28585962037181595,0.7243079573777645,1.0101675777495804,3.5,65653,643,0.8689610542482638,0.8764921757887291,0.31414438521209503,0.45128244406433954,0.34829053015485084,0.9453711166098804,68.73613271124935,33.279485068342446,180.8072727272727,52.496832579185515,552.4666666666667,74.99547511312218,31.024758674391784,0.04291649814808325,0.936186745270115,32,0.49297475814819336,0.40680432319641113,0.513787031173706,0.11809440702199936,4.731582486412674,4096,0.05578257143497467,0.7931071519851685,0.18965128273532153,31.024758674391784,0.04291649814808325,0.936186745270115,32,34.826236724853516,0.951636791229248,1.0242984294891357,1.044633388519287,1.0640150308609009,1.1223012208938599,1.1761671304702759,0,0,5,0.09903398826281992,0.07257073283769498,0.1413549142644224,0.08967619877216133,0.09448081758535229,5000
outputs/rank_v1/F_w3_g1/fold0_seed1,F_w3_g1,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,1,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,1.0,1.0,,outputs/rank_v1/F_w3_g1/fold0_seed1,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8488880434173334,0.9098446770463461,0.6183483112296346,1.6574867154945245,0.6269361887192288,0.6586028532752364,0.9249990380148218,0.499999988248474,0.8700048899768723,0.8791306009790942,0.32454114257496347,0.7239266817401713,0.5516933540910067,0.7423144860012418,0.2842937219761422,0.009698926028719681,0.2842937219761422,0.8594464666971029,0.5893147714051178,0.2842937219761422,0.7243806190511104,1.0086743410272527,3.5,65653,643,0.8692775555470688,0.8771955159770694,0.31872917475546064,0.4471002040126134,0.3402630300213646,0.9179674617877372,81.23361138602196,34.212554743155785,200.89696969696968,53.49677224736048,552.4666666666667,79.995173453997,31.04633318164437,0.04351172477239664,0.8809141320229414,32,0.49987098574638367,0.3947765529155731,0.5134469270706177,0.10462204366922379,4.713971032222361,4096,0.05730709433555603,0.7978639006614685,0.19251717043064073,31.04633318164437,0.04351172477239664,0.8809141320229414,32,34.923095703125,0.9261130094528198,1.0182039737701416,1.047739028930664,1.0850456953048706,1.1155657768249512,1.1911680698394775,0,0,6,0.08639811971180775,0.07209678620623207,0.12644278684490065,0.07790729273103872,0.09040084591054685,5000
outputs/rank_v1/F_w3_g1/fold0_seed2,F_w3_g1,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,2,5,15,2,1024,32,0,256,0,256,layer,0.0,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,1.0,1.0,,outputs/rank_v1/F_w3_g1/fold0_seed2,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8486630676816415,0.9051704603648797,0.6353907232588555,1.6574867154945245,0.6166541081028927,0.6423636961608776,0.9254421249798008,0.499999988248474,0.869900591770422,0.8786354952383908,0.31886566578472775,0.7239266817401713,0.5595332043595354,0.7483390365102003,0.29520648975752883,0.009698926028719681,0.29520648975752883,0.8592818297260317,0.588093656231214,0.29520648975752883,0.7236877429786228,1.0188942327361517,3.5,65653,643,0.869329901259804,0.8767918506706679,0.31260430239958814,0.45927274747695646,0.3568473078268772,0.9581771592910554,85.92016588906169,34.52357796809356,215.9642424242424,53.49677224736048,552.4666666666667,79.995173453997,30.95678930877836,0.04402223098239937,0.7899544165601247,32,0.5304357409477234,0.41195452213287354,0.5114088654518127,0.11967373639345169,4.744521536534279,4096,0.058379948139190674,0.78887540102005,0.18801622119564895,30.95678930877836,0.04402223098239937,0.7899544165601247,32,35.03139114379883,0.9323880076408386,1.0298606157302856,1.0405406951904297,1.066887378692627,1.1352146863937378,1.2168174982070923,0,0,4,0.12538478685454446,0.07130895675653558,0.13751708003190827,0.11668718613436088,0.09704499226328368,5000
outputs/rank_v1/G_w3_drop/fold0_seed0,G_w3_drop,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,0,5,15,2,1024,32,0,256,0,256,layer,0.2,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,0.5,1.0,,outputs/rank_v1/G_w3_drop/fold0_seed0,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8489804050028621,0.9094121904518585,0.6279355411070383,1.6574867154945245,0.6211519916045368,0.6581585874097144,0.9337860517379799,0.499999988248474,0.871671633489556,0.8804678518128021,0.34207846638074524,0.7239266817401713,0.5274680779019516,0.731028677721598,0.3039693548363799,0.009698926028719681,0.3039693548363799,0.860326019246209,0.5743100347532442,0.3039693548363799,0.7173180269997266,1.0212873818361063,3.5,65653,643,0.8713293772716149,0.8785925297060575,0.33642376392098616,0.44402586206801903,0.33553683957168157,0.9194473319959234,81.23361138602196,34.36806635562468,231.03151515151515,54.49671191553544,652.9151515151516,79.995173453997,10.048765573491375,0.29558566309700507,0.07386224121198642,32,0.4362809956073761,0.3986639976501465,0.5069857835769653,0.14918972551822662,5.22996101257056,4096,0.2417428344488144,0.769479513168335,0.2009488119393295,10.048765573491375,0.29558566309700507,0.07386224121198642,32,3.5325822830200195,0.07697124034166336,0.09702405333518982,0.3024444580078125,0.442135751247406,0.4795684814453125,0.49727123975753784,9,32,32,0.2222253022494059,0.07266977785316138,0.628498205853965,0.22698633657788536,0.036636993764266754,5000
outputs/rank_v1/G_w3_drop/fold0_seed1,G_w3_drop,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,1,5,15,2,1024,32,0,256,0,256,layer,0.2,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,0.5,1.0,,outputs/rank_v1/G_w3_drop/fold0_seed1,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8491097247203807,0.9094438343189816,0.6140815569928623,1.6574867154945245,0.6295104200520569,0.6750587943502615,0.9315876342770195,0.499999988248474,0.8708464511065684,0.8797500115272404,0.3511571075532129,0.7239266817401713,0.5149272482827912,0.7187515069174437,0.31131109759149594,0.009698926028719681,0.31131109759149594,0.8599780879134746,0.5722188341674241,0.31131109759149594,0.7160984610404494,1.0274095586319454,3.5,65653,643,0.8702386446658115,0.8778513572596605,0.34595604848409334,0.4324682442074956,0.34160767618532945,0.8822070781051675,89.04453555775484,34.36806635562468,241.07636363636362,54.49671191553544,652.9151515151516,79.995173453997,6.833613631849373,0.37291143268481913,0.07493417371040904,32,0.43140238523483276,0.3822571933269501,0.5136299133300781,0.12605386972427368,5.358822347050905,4096,0.28040561079978943,0.7826653718948364,0.21012110163241968,6.833613631849373,0.37291143268481913,0.07493417371040904,32,2.7322611808776855,0.07678575813770294,0.09234046190977097,0.27464669942855835,0.3957511782646179,0.47644108533859253,0.4796254634857178,10,32,32,0.1661024579485488,0.07172746928790256,0.7293770893238435,0.1663267205850184,0.032746688972567745,5000
outputs/rank_v1/G_w3_drop/fold0_seed2,G_w3_drop,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,2,5,15,2,1024,32,0,256,0,256,layer,0.2,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,3.0,0.5,1.0,,outputs/rank_v1/G_w3_drop/fold0_seed2,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8506602536291216,0.9121057204213017,0.6186249684079775,1.6574867154945245,0.6267692750566596,0.671421319415912,0.9346239590817842,0.499999988248474,0.8719273481732507,0.8807475219388511,0.3455150524125038,0.7239266817401713,0.5227209313767017,0.7257452591752003,0.3078491835704929,0.009698926028719681,0.3078491835704929,0.8612938009011861,0.5747451032166806,0.3078491835704929,0.7180194520589334,1.0258686356294262,3.5,65653,643,0.8713869404519288,0.8788147799264183,0.3401125087978568,0.4352554495694612,0.3437455954261185,0.8971374411098838,90.60672039210142,33.746019905749115,246.09878787878787,51.996862745098035,652.9151515151516,79.995173453997,11.887993409965361,0.2632072135249318,0.07769875974292165,32,0.429540753364563,0.3878002464771271,0.5067209005355835,0.13505052030086517,5.143662272323668,4096,0.22197993099689484,0.7780864834785461,0.20489606055633236,11.887993409965361,0.2632072135249318,0.07769875974292165,32,3.900723934173584,0.07989385724067688,0.09632955491542816,0.3420366048812866,0.45592859387397766,0.5003402233123779,0.5110865831375122,9,30,30,0.17945955723268198,0.07279071411264257,0.6054550650676113,0.17011124449795662,0.04141070830893096,5000
outputs/rank_v1/H_drop/fold0_seed0,H_drop,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,0,5,15,2,1024,32,0,256,0,256,layer,0.2,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,0.0,0.5,1.0,,outputs/rank_v1/H_drop/fold0_seed0,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8533996121236496,0.9108243174913697,0.6127481437252246,1.6574867154945245,0.6303148990594436,0.6720809544259463,0.9349353935994112,0.499999988248474,0.871945415192251,0.8803529738429929,0.3367960954627345,0.7239266817401713,0.5347649092679583,0.7344280957239391,0.3128412324088977,0.009698926028719681,0.3128412324088977,0.8626725136579503,0.5825399041637009,0.3128412324088977,0.7226062089108256,1.0354474413197234,3.5,65653,643,0.8712735666426578,0.8784046595660961,0.3313373300024794,0.44841016617894763,0.3484809490961609,0.894158970675996,84.35798105471513,34.52357796809356,241.07636363636362,55.99662141779789,652.9151515151516,74.99547511312218,1.9052233757513777,0.7602984346272883,0.05451115369497386,32,0.46756285429000854,0.38386133313179016,0.5069530606269836,0.12663565576076508,4.485662681283056,4096,0.45914411544799805,0.7864706516265869,0.19840910248975271,1.9052233757513777,0.7602984346272883,0.05451115369497386,32,3.388972520828247,0.06554270535707474,0.15534614026546478,0.17753897607326508,0.2307203859090805,0.7488418221473694,0.8646479249000549,3,28,28,0.06734199674435695,0.07358049170750147,0.9825960547293706,-0.026690527055373493,0.010133785400813264,5000
outputs/rank_v1/H_drop/fold0_seed1,H_drop,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,1,5,15,2,1024,32,0,256,0,256,layer,0.2,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,0.0,0.5,1.0,,outputs/rank_v1/H_drop/fold0_seed1,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.8507928817356349,0.9086773935561018,0.6073396710111504,1.6574867154945245,0.6335779555072056,0.675930015425438,0.9333477898065481,0.499999988248474,0.8713900029564541,0.8799077177544528,0.3419233791871126,0.7239266817401713,0.5276823084277003,0.7275154270539823,0.32124832827978733,0.009698926028719681,0.32124832827978733,0.8610914423460445,0.580630131967453,0.32124832827978733,0.7208607871567487,1.042109115436536,3.5,65653,643,0.8707587699976235,0.8780171342521237,0.33667302755710804,0.4314071828544339,0.33220652806974593,0.8780063271881777,87.48235072340827,35.767670867844686,236.0539393939394,54.99668174962292,652.9151515151516,79.995173453997,2.021167485131066,0.6913615008723207,0.05353758878720295,32,0.4597613215446472,0.3801930248737335,0.5119801759719849,0.11579806357622147,4.507607022153586,4096,0.3911142349243164,0.7934437990188599,0.2035735659157838,2.021167485131066,0.6913615008723207,0.05353758878720295,32,3.0237855911254883,0.05739413574337959,0.15663325786590576,0.2020556777715683,0.29247263073921204,0.5387056469917297,0.9001439809799194,4,30,30,0.07511696278659262,0.07470249756339896,0.9720162685216779,0.010663156325834533,0.010306637333881916,5000
outputs/rank_v1/H_drop/fold0_seed2,H_drop,v1-binary3.5-c917327f,3ef97e78a85d445f24cd26732273488fb32e239c183f8d88ddc83de19026a091,b4eb8c7815e2aeedc43f8ce10f4ae218b2859290901c0f17d6dad10eec954c8f,66296,20,data/features/minimol_v1,data/splits/cluster_kfold_v1,data/ampc_subset_331k.csv,0,2,5,15,2,1024,32,0,256,0,256,layer,0.2,0.001,0.001,0.0001,cosine,1e-08,0.01,,1200,16,balanced,zscore,0.4418,7.486,0.7911,1.0513,0.0,0.5,1.0,,outputs/rank_v1/H_drop/fold0_seed2,outputs,,finetune_minimol,ethan_personal,,,True,True,False,20,66296,643,0.850372240495471,0.9104725759966442,0.6218601607177638,1.6574867154945245,0.6248174088488987,0.6610529626742812,0.9317904941579499,0.499999988248474,0.8720001540758014,0.8804016850818556,0.3310111005707119,0.7239266817401713,0.5427560429530942,0.7393686327534881,0.3104989823393792,0.009698926028719681,0.3104989823393792,0.8611861972856363,0.5837867259009965,0.3104989823393792,0.7224864615933164,1.0329854439326955,3.5,65653,643,0.8715713629494413,0.8784937049747976,0.32525764878923363,0.44135312032876334,0.35827340734620383,0.9184626865884232,87.48235072340827,36.85625215512692,236.0539393939394,54.99668174962292,652.9151515151516,79.995173453997,2.076445054520588,0.7310689868919626,0.06754549016196408,32,0.5318611860275269,0.39649829268455505,0.5076763033866882,0.12795312702655792,4.533163090614974,4096,0.49417901039123535,0.7863284945487976,0.19471802108367436,2.076445054520588,0.7310689868919626,0.06754549016196408,32,3.9853482246398926,0.11501310765743256,0.1590699851512909,0.1975133717060089,0.31868883967399597,0.7309117913246155,0.75519859790802,2,26,26,0.0695938158693059,0.07335912881235909,0.9223218242993496,0.005002528790254369,0.012058397424032098,5000
